日期,菜品,销量
2025-06-10,烤生蚝,6.0
2025-06-27,土豆+四川冷箭笋+魔芋,27.0
2025-06-26,卤肥肠,2.0
2025-06-22,青柠气泡,60.0
2025-06-11,青柠气泡,37.0
2025-06-21,手打柠檬,18.0
2025-06-13,凤梨百香果绿茶,27.0
2025-06-10,土豆+四川冷箭笋+魔芋,22.0
2025-06-16,拍黄瓜,2.0
2025-06-22,芝士烤红薯,74.0
2025-06-08,魔芋,4.0
2025-06-01,银针菇（外卖）,2.0
2025-06-26,手工黑豆花90g（外卖）,15.0
2025-06-18,醪糟冰汤圆,17.0
2025-06-16,醪糟冰汤圆,24.0
2025-06-17,卤味豆干,5.0
2025-06-20,酸辣毛豆,1.0
2025-06-03,醪糟冰汤圆,11.0
2025-06-21,手打柠檬-花傲天同款,13.0
2025-06-14,黑椒猪颈肉（2串起烤）,199.0
2025-06-18,银针菇（外卖）,1.0
2025-06-13,卤味豆干（外卖）,4.0
2025-06-25,卤味豆干,3.0
2025-06-12,碳烤小馒头(2串起烤),6.0
2025-06-25,包浆豆腐,1.0
2025-06-29,手打柠檬,9.0
2025-06-07,蒜香豆花黔鱼（外卖）,16.0
2025-06-27,美好火腿肠（外卖）,4.0
2025-06-23,烤生蚝,6.0
2025-06-28,手打柠檬,1.0
2025-06-06,青柠气泡,30.0
2025-06-03,包浆豆腐,40.0
2025-06-22,银针菇,2.0
2025-06-03,青笋,8.0
2025-06-06,包浆豆腐,56.0
2025-06-29,手打柠檬-花傲天同款,16.0
2025-06-15,黑椒猪颈肉（2串起烤）,184.0
2025-06-13,梅子酒（三两）,1.0
2025-06-27,梅子酒（三两）,1.0
2025-06-07,梅子酒（三两）,2.0
2025-06-09,梅子酒（三两）,2.0
2025-06-06,烤鱿鱼须（外卖）,4.0
2025-06-12,匠匠家的面,12.0
2025-06-23,手工黑豆花90g（外卖）,23.0
2025-06-29,梅子酒（三两）,4.0
2025-06-05,梅子酒（三两）,4.0
2025-06-02,藕片（外卖）,15.0
2025-06-16,梅子酒（三两）,5.0
2025-06-17,豆花黔鱼,1.0
2025-06-28,豆花海鲈鱼,1.0
2025-06-08,匠匠家的面,24.0
2025-06-10,人气搭配（四川冷箭笋+土豆片+魔芋）,7.0
2025-06-23,梅子酒（三两）,1.0
2025-06-22,梅子酒（三两）,3.0
2025-06-27,醪糟冰汤圆,18.0
2025-06-29,匠匠家的面,30.0
2025-06-07,杨枝甘露-花傲天同款,8.0
2025-06-10,银针菇（外卖）,1.0
2025-06-25,包浆豆腐,12.0
2025-06-24,包浆豆腐,14.0
2025-06-25,青柠气泡,29.0
2025-06-13,四川冷箭笋,2.0
2025-06-29,包浆豆腐,1.0
2025-06-14,青柠气泡,41.0
2025-06-10,加勒比手撕烤鸡,14.0
2025-06-26,包浆豆腐,25.0
2025-06-07,烤生蚝,16.0
2025-06-27,青柠气泡,36.0
2025-06-07,麻辣烤鱼肥肠组合（青笋条+卤肥肠+土豆片）,1.0
2025-06-16,青笋,10.0
2025-06-23,青柠气泡,21.0
2025-06-28,匠匠家的面（外卖）,17.0
2025-06-14,青笋条,5.0
2025-06-26,梅子酒（三两）,2.0
2025-06-30,匠匠家的面,15.0
2025-06-18,烤生蚝,6.0
2025-06-11,薯条,5.0
2025-06-10,藕片,8.0
2025-06-24,烤生蚝,12.0
2025-06-07,青笋条,5.0
2025-06-12,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,24.0
2025-06-16,卤味豆干（外卖）,1.0
2025-06-22,卤味豆干,9.0
2025-06-06,匠匠家的面,25.0
2025-06-16,青柠气泡,15.0
2025-06-25,升级豆花烤鱼,26.0
2025-06-11,醪糟冰汤圆,6.0
2025-06-02,梅子酒（三两）,11.0
2025-06-08,土豆+四川冷箭笋+魔芋,47.0
2025-06-28,手打柠檬-花傲天同款,3.0
2025-06-14,匠匠家的面,20.0
2025-06-11,青柠气泡,10.0
2025-06-27,魔芋（外卖）,15.0
2025-06-05,杨枝甘露,1.0
2025-06-15,梅子酒（三两）,1.0
2025-06-23,椒麻鸡翅尖,13.0
2025-06-19,青笋100g（外卖）,26.0
2025-06-19,包浆豆腐,52.0
2025-06-01,醪糟冰汤圆,34.0
2025-06-14,藕片,5.0
2025-06-25,烤生蚝,11.0
2025-06-08,人气搭配（四川冷箭笋+土豆片+魔芋）,3.0
2025-06-28,手打柠檬,7.0
2025-06-03,青柠气泡,21.0
2025-06-21,青笋（外卖）,46.0
2025-06-02,青柠气泡,29.0
2025-06-09,匠匠家的面,9.0
2025-06-20,土豆片,16.0
2025-06-18,加勒比手撕鸡（外卖）,3.0
2025-06-20,腐竹,3.0
2025-06-17,藕片,2.0
2025-06-08,豆花黔鱼,1.0
2025-06-09,腐竹,2.0
2025-06-23,青椒豆花烤鱼（外卖）,6.0
2025-06-28,醪糟冰汤圆,7.0
2025-06-18,梅子酒（三两）,5.0
2025-06-06,腐竹,1.0
2025-06-11,腐竹,1.0
2025-06-12,腐竹,1.0
2025-06-03,腐竹,2.0
2025-06-07,腐竹,2.0
2025-06-27,腐竹,2.0
2025-06-13,腐竹,4.0
2025-06-05,腐竹,2.0
2025-06-26,包浆豆腐,54.0
2025-06-13,人气搭配（四川冷箭笋+土豆片+魔芋）,2.0
2025-06-04,梅子酒（三两）,2.0
2025-06-13,四川冷箭笋,5.0
2025-06-27,匠匠家的面,19.0
2025-06-16,青柠气泡,32.0
2025-06-29,腐竹,3.0
2025-06-10,藕片,4.0
2025-06-13,青笋,8.0
2025-06-22,包浆豆腐,26.0
2025-06-22,腐竹,2.0
2025-06-27,升级豆花烤鱼,40.0
2025-06-19,烤生蚝,18.0
2025-06-13,土豆+四川冷箭笋+魔芋,32.0
2025-06-17,藕片,9.0
2025-06-16,腐竹,3.0
2025-06-22,包浆豆腐,91.0
2025-06-17,人气搭配（四川冷箭笋+土豆片+魔芋）,1.0
2025-06-19,青笋（外卖）,15.0
2025-06-19,腐竹,2.0
2025-06-28,包浆豆腐,3.0
2025-06-07,杨枝甘露,1.0
2025-06-04,腐竹,2.0
2025-06-17,豆花黔鱼,23.0
2025-06-18,腐竹,1.0
2025-06-13,腐竹,5.0
2025-06-14,包浆豆腐,79.0
2025-06-17,四川冷箭笋,6.0
2025-06-10,青笋,7.0
2025-06-26,翡翠青椒豆花,3.0
2025-06-07,青柠气泡,40.0
2025-06-24,匠匠家的面,8.0
2025-06-28,魔芋,11.0
2025-06-10,老坛酸菜,1.0
2025-06-11,匠匠家的面,12.0
2025-06-30,芝士烤红薯,49.0
2025-06-24,匠匠家的面,15.0
2025-06-25,美好火腿肠,8.0
2025-06-08,加勒比手撕烤鸡,19.0
2025-06-15,青柠气泡,34.0
2025-06-07,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,10.0
2025-06-27,人气搭配（四川冷箭笋+土豆片+魔芋）,21.0
2025-06-28,老坛酸菜豆花,4.0
2025-06-25,梅子酒（三两）,5.0
2025-06-08,豆花黔鱼,10.0
2025-06-07,杨枝甘露,1.0
2025-06-27,烤非遗豆干,8.0
2025-06-08,梅子酒（三两）,2.0
2025-06-28,醪糟冰汤圆,21.0
2025-06-29,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,31.0
2025-06-29,江团,1.0
2025-06-26,包浆豆腐,1.0
2025-06-14,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,29.0
2025-06-18,水晶粉（外卖）,1.0
2025-06-21,掌中宝（2串起烤）,32.0
2025-06-24,青柠气泡,17.0
2025-06-28,烤生蚝,15.0
2025-06-28,老坛酸菜,3.0
2025-06-25,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,23.0
2025-06-08,魔芋,14.0
2025-06-18,醪糟冰汤圆,23.0
2025-06-16,银针菇,6.0
2025-06-08,美好火腿肠,5.0
2025-06-21,梅子酒（三两）,1.0
2025-06-28,烤非遗豆干（外卖）,50.0
2025-06-17,腐竹,6.0
2025-06-08,腐竹,12.0
2025-06-06,梅子酒（三两）,6.0
2025-06-23,包浆豆腐,18.0
2025-06-11,腐竹,2.0
2025-06-19,青柠气泡,15.0
2025-06-12,醪糟冰汤圆,2.0
2025-06-08,人气搭配（四川冷箭笋+土豆片+魔芋）,26.0
2025-06-22,酸菜豆花烤鱼（外卖）,5.0
2025-06-28,手打柠檬-花傲天同款,20.0
2025-06-26,青柠酸辣豆花,4.0
2025-06-25,米饭（外卖）.,4.0
2025-06-18,卤味豆干,2.0
2025-06-02,椒麻鸡翅尖（外卖，个）,48.0
2025-06-17,土豆+四川冷箭笋+魔芋,26.0
2025-06-14,腐竹,12.0
2025-06-28,人气搭配（四川冷箭笋+土豆片+魔芋）,1.0
2025-06-30,土豆+四川冷箭笋+魔芋,34.0
2025-06-19,匠匠家的面,26.0
2025-06-28,魔芋,5.0
2025-06-18,青柠气泡,28.0
2025-06-14,藕片,15.0
2025-06-16,黑椒猪颈肉（2串起烤）,83.0
2025-06-03,包浆豆腐,1.0
2025-06-24,魔芋,7.0
2025-06-17,青柠气泡,20.0
2025-06-25,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,2.0
2025-06-15,腐竹,14.0
2025-06-30,青椒豆花烤鱼（外卖）,2.0
2025-06-13,四川冷箭笋+银针菇（素菜搭配A）,1.0
2025-06-25,青柠气泡,17.0
2025-06-13,青柠气泡,56.0
2025-06-09,青笋条,7.0
2025-06-04,烤非遗豆干,4.0
2025-06-26,经典麻辣味豆花,32.0
2025-06-19,藕片,2.0
2025-06-22,卤味豆干（外卖）,10.0
2025-06-01,青椒豆花烤鱼（外卖）,7.0
2025-06-10,匠匠家的面,18.0
2025-06-27,烤生蚝,17.0
2025-06-02,腐竹,9.0
2025-06-25,包浆豆腐,59.0
2025-06-13,人气搭配（四川冷箭笋+土豆片+魔芋）,11.0
2025-06-04,腐竹,4.0
2025-06-10,豆花黔鱼,1.0
2025-06-24,青笋,10.0
2025-06-28,土豆+四川冷箭笋+魔芋,57.0
2025-06-16,腐竹,7.0
2025-06-24,匠匠家的面（外卖）,12.0
2025-06-25,匠匠家的面,9.0
2025-06-23,腐竹,3.0
2025-06-18,烧椒烤茄子,5.0
2025-06-22,腐竹,7.0
2025-06-07,杨枝甘露-花傲天同款,1.0
2025-06-21,腐竹,5.0
2025-06-14,卤味豆干+银针菇（素菜搭配C）,1.0
2025-06-07,杨枝甘露-花傲天同款,9.0
2025-06-29,青笋条,6.0
2025-06-08,豆花黔鱼,7.0
2025-06-27,匠匠家的面,16.0
2025-06-26,老坛酸菜豆花,1.0
2025-06-23,包浆豆腐,45.0
2025-06-28,腐竹,4.0
2025-06-19,黑椒猪颈肉（2串起烤）,129.0
2025-06-27,腐竹,10.0
2025-06-02,魔芋,16.0
2025-06-16,魔芋,3.0
2025-06-07,杨枝甘露,1.0
2025-06-30,青笋,15.0
2025-06-29,腐竹,17.0
2025-06-10,腐竹,3.0
2025-06-26,包浆豆腐,2.0
2025-06-27,青柠气泡,19.0
2025-06-01,匠匠家的面（外卖）,6.0
2025-06-16,藕片,9.0
2025-06-26,土豆+四川冷箭笋+魔芋,30.0
2025-06-25,黑椒猪颈肉（2串起烤）,108.0
2025-06-05,豆花黔鱼,5.0
2025-06-19,土豆片80g（外卖）,20.0
2025-06-23,升级豆花烤鱼,18.0
2025-06-28,蒜香味,1.0
2025-06-28,酸菜豆花烤鱼（外卖）,4.0
2025-06-03,魔芋,5.0
2025-06-09,腐竹,4.0
2025-06-29,青笋,18.0
2025-06-29,翡翠青椒豆花,1.0
2025-06-26,升级豆花烤鱼,30.0
2025-06-04,老坛酸菜,2.0
2025-06-15,豆花黔鱼,1.0
2025-06-15,芝士烤红薯,82.0
2025-06-09,匠匠家的面,9.0
2025-06-29,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,7.0
2025-06-28,人气搭配（四川冷箭笋+土豆片+魔芋）,21.0
2025-06-26,经典麻辣豆花,20.0
2025-06-28,梅子酒（三两）,5.0
2025-06-02,魔芋,5.0
2025-06-15,烤生蚝,9.0
2025-06-12,醪糟冰汤圆,12.0
2025-06-04,银针菇,6.0
2025-06-02,匠匠家的面（外卖）,12.0
2025-06-03,卤肥肠,1.0
2025-06-17,豆花黔鱼,2.0
2025-06-14,匠匠家的面（外卖）,9.0
2025-06-15,青笋,15.0
2025-06-20,腐竹,3.0
2025-06-24,梅子酒（三两）,2.0
2025-06-28,四川冷箭笋+银针菇（素菜搭配A）,4.0
2025-06-17,经典麻辣豆花,22.0
2025-06-08,烤非遗豆干,7.0
2025-06-06,腐竹,4.0
2025-06-17,人气搭配（四川冷箭笋+土豆片+魔芋）,13.0
2025-06-17,青笋+藕片（素菜搭配B）,1.0
2025-06-27,银针菇,8.0
2025-06-14,青笋,7.0
2025-06-28,老坛酸菜,4.0
2025-06-19,魔芋,7.0
2025-06-22,匠匠家的面,32.0
2025-06-15,匠匠家的面,32.0
2025-06-24,豆花黔鱼,1.0
2025-06-03,青笋（外卖）,15.0
2025-06-12,腐竹,3.0
2025-06-09,烤生蚝,4.0
2025-06-21,腐竹,15.0
2025-06-07,青笋,17.0
2025-06-07,腐竹,12.0
2025-06-29,凤梨百香果绿茶,9.0
2025-06-04,银针菇（外卖）,1.0
2025-06-03,藕片,10.0
2025-06-10,青椒豆花烤鱼（外卖）,1.0
2025-06-14,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4.0
2025-06-03,青笋条,6.0
2025-06-22,青柠气泡,37.0
2025-06-25,匠匠家的面,8.0
2025-06-02,红糖糍粑,35.0
2025-06-28,豆花黔鱼,1.0
2025-06-02,卤肥肠,2.0
2025-06-09,烤非遗豆干,2.0
2025-06-01,美好火腿肠,5.0
2025-06-26,匠匠家的面（外卖）,13.0
2025-06-09,米饭（外卖）,37.0
2025-06-08,四川冷箭笋+银针菇（素菜搭配A）,2.0
2025-06-19,人气搭配（四川冷箭笋+土豆片+魔芋）,1.0
2025-06-12,红糖糍粑,16.0
2025-06-18,青笋,10.0
2025-06-28,蒜香味豆花,11.0
2025-06-22,青笋,18.0
2025-06-11,藕片,2.0
2025-06-12,杨枝甘露,3.0
2025-06-19,青笋条,10.0
2025-06-13,米饭,80.0
2025-06-19,藕片,11.0
2025-06-28,豆花海鲈鱼,1.0
2025-06-04,卤肥肠,1.0
2025-06-13,米饭（外卖）,36.0
2025-06-26,腐竹,7.0
2025-06-06,青柠气泡,23.0
2025-06-13,包浆豆腐,5.0
2025-06-03,腐竹,8.0
2025-06-27,老坛酸菜豆花,2.0
2025-06-10,蒜香豆花黔鱼（外卖）,1.0
2025-06-02,人气搭配（四川冷箭笋+土豆片+魔芋）,20.0
2025-06-04,土豆片,17.0
2025-06-01,腐竹,9.0
2025-06-23,腐竹,4.0
2025-06-23,乡村酥肉,22.0
2025-06-02,土豆+四川冷箭笋+魔芋,52.0
2025-06-13,匠匠家的面（外卖）,31.0
2025-06-28,精酿德式小麦（外卖）,2.0
2025-06-23,包浆豆腐,2.0
2025-06-08,豆花黔鱼,41.0
2025-06-06,匠匠家的面,10.0
2025-06-23,椒麻鸡翅尖（外卖，份）,2.0
2025-06-22,青椒豆花烤鱼（外卖）,8.0
2025-06-24,人气搭配（四川冷箭笋+土豆片+魔芋）,1.0
2025-06-25,菠萝小油条,5.0
2025-06-14,薯条,21.0
2025-06-17,青椒豆花烤鱼（外卖）,4.0
2025-06-16,薯条,8.0
2025-06-27,凤梨烤牛肉,36.0
2025-06-03,青笋100g（外卖）,11.0
2025-06-03,美好火腿肠,4.0
2025-06-03,美好火腿肠,3.0
2025-06-29,魔芋,6.0
2025-06-06,椒麻鸡翅尖（外卖，份）,1.0
2025-06-04,卤味豆干（外卖）,7.0
2025-06-30,人气搭配（四川冷箭笋+土豆片+魔芋）,2.0
2025-06-24,美好火腿肠,3.0
2025-06-16,青笋（外卖）,23.0
2025-06-29,薯条,17.0
2025-06-29,卤肥肠,3.0
2025-06-28,魔芋（外卖）,22.0
2025-06-26,人气搭配（四川冷箭笋+土豆片+魔芋）,14.0
2025-06-01,青笋,15.0
2025-06-26,腐竹,3.0
2025-06-11,青笋（外卖）,24.0
2025-06-28,卤肥肠,2.0
2025-06-28,包浆豆腐,25.0
2025-06-27,老坛酸菜,1.0
2025-06-14,四川冷箭笋+银针菇（素菜搭配A）,3.0
2025-06-19,腐竹,7.0
2025-06-10,美好火腿肠,4.0
2025-06-17,腐竹,2.0
2025-06-10,精酿德式小麦,1.0
2025-06-10,土豆片80g（外卖）,25.0
2025-06-29,匠匠家的面（外卖）,18.0
2025-06-14,精酿德式小麦,2.0
2025-06-29,精酿德式小麦,4.0
2025-06-04,精酿德式小麦,2.0
2025-06-21,精酿德式小麦,2.0
2025-06-27,精酿德式小麦,4.0
2025-06-28,四川冷箭笋,2.0
2025-06-17,精酿德式小麦,4.0
2025-06-29,精酿德式小麦,3.0
2025-06-16,精酿德式小麦,4.0
2025-06-17,精酿德式小麦,4.0
2025-06-26,翡翠青椒,5.0
2025-06-01,精酿德式小麦,2.0
2025-06-25,精酿德式小麦,3.0
2025-06-25,土豆片80g（外卖）,24.0
2025-06-23,匠匠家的面,15.0
2025-06-16,人气搭配（四川冷箭笋+土豆片+魔芋）,7.0
2025-06-26,青笋,7.0
2025-06-29,芒果雪花冰,4.0
2025-06-10,麻辣豆花烤鱼（外卖）,28.0
2025-06-15,酸菜豆花烤鱼（外卖）,8.0
2025-06-19,人气搭配（四川冷箭笋+土豆片+魔芋）,6.0
2025-06-11,魔芋,7.0
2025-06-10,藕片（外卖）,9.0
2025-06-13,青柠气泡,24.0
2025-06-11,酸菜豆花烤鱼（外卖）,2.0
2025-06-16,美好火腿肠,4.0
2025-06-10,烧椒烤茄子,2.0
2025-06-13,青笋（外卖）,25.0
2025-06-15,青笋条,3.0
2025-06-06,青笋,9.0
2025-06-30,人气搭配（四川冷箭笋+土豆片+魔芋）,8.0
2025-06-30,四川冷箭笋,1.0
2025-06-28,蒜香味豆花,5.0
2025-06-30,掌中宝（2串起烤）,18.0
2025-06-12,黑椒猪颈肉（2串起烤）,113.0
2025-06-03,黑椒猪颈肉（2串起烤）,79.0
2025-06-08,香辣花甲,3.0
2025-06-27,烤鱿鱼须(2串起烤),25.0
2025-06-16,土豆+四川冷箭笋+魔芋,25.0
2025-06-22,青笋（外卖）,48.0
2025-06-09,土豆片80g（外卖）,12.0
2025-06-14,土豆+四川冷箭笋+魔芋,42.0
2025-06-03,魔芋（外卖）,5.0
2025-06-14,青笋（外卖）,34.0
2025-06-01,豆花黔鱼,68.0
2025-06-28,蒜香味,9.0
2025-06-24,土豆+四川冷箭笋+魔芋,28.0
2025-06-01,烤生蚝,23.0
2025-06-23,小份青椒味烤鱼（黑豆花）,3.0
2025-06-27,土豆片80g（外卖）,20.0
2025-06-04,银针菇,3.0
2025-06-11,青笋100g（外卖）,25.0
2025-06-06,营养儿童餐,4.0
2025-06-27,四川冷箭笋,13.0
2025-06-07,青笋（外卖）,44.0
2025-06-15,老坛酸菜,2.0
2025-06-29,老坛酸菜,1.0
2025-06-14,卤味豆干,1.0
2025-06-15,豆花黔鱼,13.0
2025-06-03,匠匠家的面（外卖）,11.0
2025-06-28,翡翠青椒豆花,5.0
2025-06-28,经典麻辣味豆花,41.0
2025-06-16,豆花黔鱼,1.0
2025-06-07,手打柠檬,3.0
2025-06-16,酸菜豆花烤鱼（外卖）,1.0
2025-06-24,黑椒猪颈肉（2串起烤）,118.0
2025-06-27,薯条,12.0
2025-06-24,魔芋（外卖）,20.0
2025-06-09,酸菜豆花烤鱼（外卖）,1.0
2025-06-23,老坛酸菜,1.0
2025-06-08,美好火腿肠,6.0
2025-06-08,烤生蚝,24.0
2025-06-30,加勒比手撕鸡（外卖）,2.0
2025-06-28,经典麻辣味豆花,5.0
2025-06-02,酸菜豆花烤鱼（外卖）,4.0
2025-06-30,豆花黔鱼,1.0
2025-06-11,土豆+四川冷箭笋+魔芋,37.0
2025-06-26,青笋100g（外卖）,24.0
2025-06-19,豆花黔鱼,2.0
2025-06-25,水晶粉（外卖）,1.0
2025-06-03,老坛酸菜,3.0
2025-06-06,土豆片80g（外卖）,23.0
2025-06-29,魔芋,11.0
2025-06-13,包浆豆腐,12.0
2025-06-03,梅子酒（三两）,1.0
2025-06-02,美好火腿肠,3.0
2025-06-29,青笋（外卖）,59.0
2025-06-12,手打柠檬,3.0
2025-06-14,人气搭配（四川冷箭笋+土豆片+魔芋）,24.0
2025-06-13,老坛酸菜,1.0
2025-06-13,包浆豆腐,61.0
2025-06-11,黑椒猪颈肉（2串起烤）,109.0
2025-06-28,豆花黔鱼,1.0
2025-06-13,青笋100g（外卖）,36.0
2025-06-22,青笋条,6.0
2025-06-28,翡翠青椒豆花,1.0
2025-06-20,精酿德式小麦,3.0
2025-06-05,银针菇,2.0
2025-06-02,美好火腿肠,8.0
2025-06-13,豆花黔鱼,3.0
2025-06-22,精酿德式小麦,5.0
2025-06-13,黑椒猪颈肉（2串起烤）,157.0
2025-06-18,杨枝甘露-花傲天同款,4.0
2025-06-06,精酿德式小麦,3.0
2025-06-01,青笋（外卖）,37.0
2025-06-29,卤味豆干,1.0
2025-06-30,蒜香味豆花,9.0
2025-06-10,青笋（外卖）,24.0
2025-06-23,包浆豆腐,1.0
2025-06-14,藕片（外卖）,20.0
2025-06-02,魔芋（外卖）,15.0
2025-06-28,经典麻辣豆花,18.0
2025-06-13,芝士烤红薯,38.0
2025-06-24,美好火腿肠,6.0
2025-06-11,卤肥肠,2.0
2025-06-13,豆花黔鱼,8.0
2025-06-27,四川冷箭笋（外卖）,1.0
2025-06-26,青笋（外卖）,18.0
2025-06-27,四川冷箭笋,3.0
2025-06-27,醪糟冰汤圆,9.0
2025-06-27,银针菇（外卖）,3.0
2025-06-12,青笋+藕片（素菜搭配B）,2.0
2025-06-15,老坛酸菜,3.0
2025-06-16,魔芋,11.0
2025-06-01,土豆+四川冷箭笋+魔芋,76.0
2025-06-01,醪糟冰汤圆,9.0
2025-06-24,酸菜豆花烤鱼（外卖）,3.0
2025-06-26,四川冷箭笋,2.0
2025-06-16,美好火腿肠,7.0
2025-06-05,蒜香味,1.0
2025-06-04,青柠气泡,12.0
2025-06-19,土豆+四川冷箭笋+魔芋,31.0
2025-06-10,美好火腿肠,7.0
2025-06-11,美好火腿肠,3.0
2025-06-26,四川冷箭笋,7.0
2025-06-08,魔芋（外卖）,14.0
2025-06-29,经典麻辣豆花,26.0
2025-06-22,匠匠家的面,29.0
2025-06-19,芝士烤红薯,39.0
2025-06-05,银针菇（外卖）,1.0
2025-06-26,青柠酸辣,1.0
2025-06-06,椒麻鸡翅尖,23.0
2025-06-28,青笋,14.0
2025-06-04,匠匠家的面（外卖）,17.0
2025-06-15,精酿德式小麦,20.0
2025-06-30,卤肥肠,1.0
2025-06-17,卤味豆干（外卖）,1.0
2025-06-06,精酿德式小麦,1.0
2025-06-22,豆花黔鱼,3.0
2025-06-12,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5.0
2025-06-12,手打柠檬-花傲天同款,3.0
2025-06-28,包浆豆腐,76.0
2025-06-11,藕片,7.0
2025-06-26,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,11.0
2025-06-07,老坛酸菜,1.0
2025-06-23,土豆片80g（外卖）,23.0
2025-06-01,四川冷箭笋+银针菇（素菜搭配A）,1.0
2025-06-03,土豆片80g（外卖）,11.0
2025-06-11,芝士烤红薯,43.0
2025-06-30,酸菜豆花烤鱼（外卖）,1.0
2025-06-24,青笋（外卖）,34.0
2025-06-29,翡翠青椒,10.0
2025-06-22,烤生蚝,31.0
2025-06-29,经典麻辣味豆花,3.0
2025-06-30,青笋条,15.0
2025-06-23,豆花黔鱼,1.0
2025-06-27,烤鱿鱼须（外卖）,12.0
2025-06-01,青笋条,6.0
2025-06-22,豆花黔鱼,58.0
2025-06-08,豆花黔鱼,5.0
2025-06-22,匠匠家的面（外卖）,14.0
2025-06-26,豆花海鲈鱼,1.0
2025-06-27,翡翠青椒豆花,1.0
2025-06-10,豆花黔鱼,4.0
2025-06-01,人气搭配（四川冷箭笋+土豆片+魔芋）,18.0
2025-06-14,四川冷箭笋,14.0
2025-06-14,四川冷箭笋,3.0
2025-06-14,青椒豆花烤鱼（外卖）,4.0
2025-06-08,经典麻辣豆花,36.0
2025-06-19,魔芋（外卖）,7.0
2025-06-10,青笋+藕片（素菜搭配B）,1.0
2025-06-15,豆花海鲈鱼,4.0
2025-06-30,青笋（外卖）,19.0
2025-06-23,芒果雪花冰,4.0
2025-06-03,藕片（外卖）,11.0
2025-06-30,四川冷箭笋,11.0
2025-06-19,豆花黔鱼,1.0
2025-06-12,魔芋,6.0
2025-06-17,青柠酸辣,5.0
2025-06-13,手打柠檬-花傲天同款,1.0
2025-06-29,老坛酸菜豆花,1.0
2025-06-15,匠匠家的面,20.0
2025-06-13,手打柠檬-花傲天同款,4.0
2025-06-24,精酿德式小麦（外卖）,4.0
2025-06-10,腐竹,1.0
2025-06-16,青笋100g（外卖）,12.0
2025-06-07,水晶粉,1.0
2025-06-22,水晶粉,1.0
2025-06-25,水晶粉,2.0
2025-06-01,水晶粉,3.0
2025-06-11,人气搭配（四川冷箭笋+土豆片+魔芋）,4.0
2025-06-24,豆花黔鱼,5.0
2025-06-14,酸菜豆花烤鱼（外卖）,3.0
2025-06-02,芝士烤红薯,87.0
2025-06-06,人气搭配（四川冷箭笋+土豆片+魔芋）,7.0
2025-06-22,老坛酸菜,5.0
2025-06-20,碳烤小馒头(2串起烤),8.0
2025-06-11,四川冷箭笋,1.0
2025-06-16,四川冷箭笋,1.0
2025-06-19,四川冷箭笋,1.0
2025-06-14,青笋+藕片（素菜搭配B）,2.0
2025-06-29,魔芋（外卖）,41.0
2025-06-24,人气搭配（四川冷箭笋+土豆片+魔芋）,10.0
2025-06-24,青椒豆花烤鱼（外卖）,3.0
2025-06-28,四川冷箭笋,9.0
2025-06-14,魔芋,5.0
2025-06-08,青椒豆花烤鱼（外卖）,4.0
2025-06-04,豆花黔鱼,2.0
2025-06-17,藕片（外卖）,11.0
2025-06-23,青笋,7.0
2025-06-03,芝士烤红薯,30.0
2025-06-03,水晶粉,1.0
2025-06-08,水晶粉,1.0
2025-06-18,水晶粉,1.0
2025-06-02,四川冷箭笋+银针菇（素菜搭配A）,1.0
2025-06-09,水晶粉,1.0
2025-06-24,腐竹,5.0
2025-06-23,酸菜豆花烤鱼（外卖）,3.0
2025-06-26,蒜香味豆花,4.0
2025-06-28,香脆鱼肚,4.0
2025-06-10,青笋100g（外卖）,26.0
2025-06-03,青椒豆花烤鱼（外卖）,2.0
2025-06-22,卤味豆干+银针菇（素菜搭配C）,1.0
2025-06-02,豆花黔鱼,4.0
2025-06-24,精酿德式小麦,5.0
2025-06-28,青椒豆花烤鱼（外卖）,11.0
2025-06-02,青椒豆花烤鱼（外卖）,8.0
2025-06-28,椒麻鸡翅尖（外卖，份）,2.0
2025-06-01,卤肥肠,1.0
2025-06-04,水晶粉,4.0
2025-06-22,黑椒猪颈肉（2串起烤）,247.0
2025-06-26,醪糟冰汤圆,8.0
2025-06-02,水晶粉,2.0
2025-06-01,豆花海鲈鱼,8.0
2025-06-25,水晶粉,3.0
2025-06-16,青笋条,11.0
2025-06-28,豆花黔鱼,2.0
2025-06-08,翡翠青椒,10.0
2025-06-15,蒜香味,17.0
2025-06-10,豆花黔鱼,28.0
2025-06-01,美好火腿肠,6.0
2025-06-14,豆花黔鱼,5.0
2025-06-13,手打柠檬,4.0
2025-06-29,翡翠青椒豆花,6.0
2025-06-11,美好火腿肠,3.0
2025-06-30,经典麻辣味豆花,37.0
2025-06-01,经典麻辣豆花,35.0
2025-06-04,蒜香豆花黔鱼（外卖）,1.0
