date,dish_name,quantity
2024-05-16,Roti Canai,201
2024-05-16,Laksa,120
2024-05-16,Nasi Lemak,574
2024-05-16,Iced Lemon Tea,638
2024-05-16,Chicken Rice,189
2024-05-16,Chicken Chop,0
2024-05-16,Cendol,1341
2024-05-16,Beef Rendang,201
2024-05-16,Kaya Toast Set,325
2024-05-17,Nasi Lemak,833
2024-05-17,Teh Tarik,2562
2024-05-17,Tandoori Chicken,269
2024-05-17,Spaghetti Carbonara,193
2024-05-17,Roti Canai,737
2024-05-17,Mushroom Soup,391
2024-05-17,Cendol,242
2024-05-17,Kaya Toast Set,1695
2024-05-17,Chicken Rice,296
2024-05-17,Chicken Chop,316
2024-05-17,Beef Rendang,189
2024-05-17,Laksa,403
2024-05-18,Nasi Lemak,1367
2024-05-18,Teh Tarik,5833
2024-05-18,Tandoori Chicken,724
2024-05-18,Roti Canai,278
2024-05-18,Kaya Toast Set,1509
2024-05-18,Cendol,912
2024-05-18,Chicken Chop,526
2024-05-18,Char Kway Teow,68
2024-05-18,Beef Rendang,148
2024-05-18,Iced Lemon Tea,233
2024-05-19,Teh Tarik,1223
2024-05-19,Tandoori Chicken,71
2024-05-19,Spaghetti Carbonara,336
2024-05-19,Roti Canai,1019
2024-05-19,Nasi Lemak,224
2024-05-19,Laksa,313
2024-05-19,Mushroom Soup,238
2024-05-19,Iced Lemon Tea,274
2024-05-19,Chicken Rice,495
2024-05-19,Chicken Chop,327
2024-05-19,Cendol,1282
2024-05-19,Beef Rendang,238
2024-05-19,Kaya Toast Set,1857
2024-05-20,Laksa,533
2024-05-20,Tandoori Chicken,107
2024-05-20,Spaghetti Carbonara,507
2024-05-20,Roti Canai,201
2024-05-20,Mushroom Soup,331
2024-05-20,Kaya Toast Set,566
2024-05-20,Teh Tarik,348
2024-05-20,Chicken Rice,95
2024-05-20,Chicken Chop,684
2024-05-20,Char Kway Teow,480
2024-05-20,Cendol,2195
2024-05-20,Beef Rendang,85
2024-05-20,Iced Lemon Tea,404
2024-05-21,Spaghetti Carbonara,408
2024-05-21,Roti Canai,906
2024-05-21,Mushroom Soup,56
2024-05-21,Laksa,257
2024-05-21,Kaya Toast Set,524
2024-05-21,Teh Tarik,780
2024-05-21,Chicken Rice,624
2024-05-21,Chicken Chop,89
2024-05-21,Char Kway Teow,75
2024-05-21,Cendol,446
2024-05-21,Beef Rendang,172
2024-05-21,Iced Lemon Tea,425
2024-05-22,Teh Tarik,808
2024-05-22,Spaghetti Carbonara,48
2024-05-22,Roti Canai,1266
2024-05-22,Mushroom Soup,117
2024-05-22,Laksa,557
2024-05-22,Kaya Toast Set,575
2024-05-22,Chicken Chop,246
2024-05-22,Char Kway Teow,494
2024-05-22,Cendol,1670
2024-05-22,Beef Rendang,241
2024-05-22,Iced Lemon Tea,420
2024-05-23,Teh Tarik,808
2024-05-23,Tandoori Chicken,192
2024-05-23,Roti Canai,491
2024-05-23,Nasi Lemak,527
2024-05-23,Mushroom Soup,101
2024-05-23,Kaya Toast Set,744
2024-05-23,Chicken Rice,367
2024-05-23,Chicken Chop,0
2024-05-23,Char Kway Teow,192
2024-05-23,Cendol,686
2024-05-23,Beef Rendang,203
2024-05-23,Iced Lemon Tea,494
2024-05-24,Teh Tarik,207
2024-05-24,Tandoori Chicken,0
2024-05-24,Spaghetti Carbonara,351
2024-05-24,Nasi Lemak,185
2024-05-24,Mushroom Soup,351
2024-05-24,Laksa,274
2024-05-24,Roti Canai,860
2024-05-24,Iced Lemon Tea,374
2024-05-24,Chicken Rice,552
2024-05-24,Chicken Chop,97
2024-05-24,Char Kway Teow,160
2024-05-24,Cendol,539
2024-05-24,Beef Rendang,487
2024-05-24,Kaya Toast Set,2010
2024-05-25,Teh Tarik,1245
2024-05-25,Tandoori Chicken,1241
2024-05-25,Roti Canai,1439
2024-05-25,Mushroom Soup,592
2024-05-25,Chicken Chop,498
2024-05-25,Kaya Toast Set,3150
2024-05-25,Char Kway Teow,263
2024-05-25,Cendol,2117
2024-05-25,Laksa,368
2024-05-26,Mushroom Soup,577
2024-05-26,Teh Tarik,3213
2024-05-26,Spaghetti Carbonara,24
2024-05-26,Kaya Toast Set,499
2024-05-26,Tandoori Chicken,355
2024-05-26,Chicken Rice,617
2024-05-26,Iced Lemon Tea,662
2024-05-26,Beef Rendang,445
2024-05-26,Nasi Lemak,349
2024-05-26,Cendol,751
2024-05-26,Chicken Chop,100
2024-05-27,Teh Tarik,540
2024-05-27,Tandoori Chicken,655
2024-05-27,Roti Canai,242
2024-05-27,Nasi Lemak,882
2024-05-27,Mushroom Soup,549
2024-05-27,Laksa,296
2024-05-27,Spaghetti Carbonara,125
2024-05-27,Iced Lemon Tea,619
2024-05-27,Chicken Rice,459
2024-05-27,Chicken Chop,253
2024-05-27,Char Kway Teow,392
2024-05-27,Cendol,879
2024-05-27,Beef Rendang,318
2024-05-27,Kaya Toast Set,624
2024-05-28,Teh Tarik,1197
2024-05-28,Tandoori Chicken,594
2024-05-28,Roti Canai,957
2024-05-28,Nasi Lemak,591
2024-05-28,Laksa,302
2024-05-28,Char Kway Teow,177
2024-05-28,Iced Lemon Tea,284
2024-05-28,Cendol,266
2024-05-28,Beef Rendang,0
2024-05-28,Kaya Toast Set,1950
2024-05-29,Nasi Lemak,332
2024-05-29,Roti Canai,687
2024-05-29,Laksa,193
2024-05-29,Tandoori Chicken,226
2024-05-29,Spaghetti Carbonara,431
2024-05-29,Kaya Toast Set,348
2024-05-29,Cendol,199
2024-05-29,Chicken Rice,650
2024-05-29,Chicken Chop,447
2024-05-29,Char Kway Teow,208
2024-05-29,Beef Rendang,60
2024-05-29,Iced Lemon Tea,830
2024-05-30,Teh Tarik,1694
2024-05-30,Tandoori Chicken,166
2024-05-30,Spaghetti Carbonara,604
2024-05-30,Roti Canai,2258
2024-05-30,Nasi Lemak,819
2024-05-30,Mushroom Soup,202
2024-05-30,Laksa,76
2024-05-30,Chicken Rice,38
2024-05-30,Chicken Chop,157
2024-05-30,Char Kway Teow,229
2024-05-30,Cendol,634
2024-05-30,Beef Rendang,451
2024-05-30,Kaya Toast Set,936
2024-05-31,Nasi Lemak,761
2024-05-31,Tandoori Chicken,314
2024-05-31,Spaghetti Carbonara,407
2024-05-31,Roti Canai,304
2024-05-31,Laksa,243
2024-05-31,Teh Tarik,726
2024-05-31,Iced Lemon Tea,403
2024-05-31,Chicken Rice,429
2024-05-31,Chicken Chop,269
2024-05-31,Cendol,821
2024-05-31,Beef Rendang,0
2024-05-31,Kaya Toast Set,2184
2024-06-01,Nasi Lemak,984
2024-06-01,Spaghetti Carbonara,0
2024-06-01,Teh Tarik,1658
2024-06-01,Roti Canai,852
2024-06-01,Mushroom Soup,555
2024-06-01,Cendol,2743
2024-06-01,Iced Lemon Tea,621
2024-06-01,Chicken Chop,1059
2024-06-01,Beef Rendang,367
2024-06-01,Kaya Toast Set,1165
2024-06-02,Cendol,1101
2024-06-02,Chicken Rice,265
2024-06-02,Iced Lemon Tea,525
2024-06-02,Kaya Toast Set,1717
2024-06-02,Nasi Lemak,1316
2024-06-02,Roti Canai,621
2024-06-02,Tandoori Chicken,173
2024-06-03,Teh Tarik,2669
2024-06-03,Tandoori Chicken,166
2024-06-03,Roti Canai,718
2024-06-03,Laksa,74
2024-06-03,Kaya Toast Set,1026
2024-06-03,Cendol,948
2024-06-03,Chicken Chop,496
2024-06-03,Char Kway Teow,108
2024-06-03,Beef Rendang,83
2024-06-03,Iced Lemon Tea,2175
2024-06-04,Nasi Lemak,385
2024-06-04,Spaghetti Carbonara,299
2024-06-04,Roti Canai,498
2024-06-04,Laksa,218
2024-06-04,Tandoori Chicken,573
2024-06-04,Iced Lemon Tea,28
2024-06-04,Chicken Chop,153
2024-06-04,Cendol,240
2024-06-04,Beef Rendang,622
2024-06-04,Kaya Toast Set,1347
2024-06-05,Teh Tarik,488
2024-06-05,Tandoori Chicken,237
2024-06-05,Spaghetti Carbonara,198
2024-06-05,Roti Canai,1361
2024-06-05,Nasi Lemak,216
2024-06-05,Mushroom Soup,121
2024-06-05,Laksa,327
2024-06-05,Kaya Toast Set,2789
2024-06-05,Iced Lemon Tea,323
2024-06-05,Chicken Chop,331
2024-06-05,Char Kway Teow,341
2024-06-05,Cendol,325
2024-06-06,Teh Tarik,1400
2024-06-06,Tandoori Chicken,0
2024-06-06,Spaghetti Carbonara,308
2024-06-06,Roti Canai,158
2024-06-06,Laksa,318
2024-06-06,Beef Rendang,270
2024-06-06,Iced Lemon Tea,808
2024-06-06,Chicken Rice,348
2024-06-06,Chicken Chop,189
2024-06-06,Cendol,842
2024-06-06,Kaya Toast Set,1180
2024-06-07,Laksa,132
2024-06-07,Tandoori Chicken,466
2024-06-07,Spaghetti Carbonara,218
2024-06-07,Roti Canai,922
2024-06-07,Nasi Lemak,536
2024-06-07,Mushroom Soup,95
2024-06-07,Teh Tarik,2561
2024-06-07,Kaya Toast Set,2605
2024-06-07,Chicken Rice,621
2024-06-07,Chicken Chop,448
2024-06-07,Char Kway Teow,142
2024-06-07,Cendol,688
2024-06-07,Beef Rendang,211
2024-06-07,Iced Lemon Tea,1326
2024-06-08,Teh Tarik,1896
2024-06-08,Spaghetti Carbonara,561
2024-06-08,Nasi Lemak,1108
2024-06-08,Mushroom Soup,734
2024-06-08,Laksa,133
2024-06-08,Tandoori Chicken,777
2024-06-08,Iced Lemon Tea,237
2024-06-08,Char Kway Teow,569
2024-06-08,Cendol,644
2024-06-08,Beef Rendang,226
2024-06-08,Kaya Toast Set,2012
2024-06-09,Teh Tarik,1451
2024-06-09,Spaghetti Carbonara,616
2024-06-09,Roti Canai,2750
2024-06-09,Mushroom Soup,23
2024-06-09,Kaya Toast Set,2059
2024-06-09,Chicken Chop,153
2024-06-09,Cendol,965
2024-06-09,Beef Rendang,428
2024-06-09,Iced Lemon Tea,452
2024-06-10,Nasi Lemak,1052
2024-06-10,Teh Tarik,5427
2024-06-10,Tandoori Chicken,392
2024-06-10,Spaghetti Carbonara,107
2024-06-10,Roti Canai,502
2024-06-10,Mushroom Soup,590
2024-06-10,Laksa,401
2024-06-10,Iced Lemon Tea,775
2024-06-10,Chicken Rice,0
2024-06-10,Chicken Chop,233
2024-06-10,Char Kway Teow,286
2024-06-10,Cendol,260
2024-06-10,Beef Rendang,359
2024-06-10,Kaya Toast Set,2522
2024-06-11,Teh Tarik,889
2024-06-11,Spaghetti Carbonara,0
2024-06-11,Mushroom Soup,0
2024-06-11,Kaya Toast Set,404
2024-06-11,Nasi Lemak,373
2024-06-11,Chicken Rice,506
2024-06-11,Chicken Chop,416
2024-06-11,Char Kway Teow,214
2024-06-11,Cendol,899
2024-06-11,Iced Lemon Tea,281
2024-06-12,Teh Tarik,561
2024-06-12,Tandoori Chicken,399
2024-06-12,Spaghetti Carbonara,387
2024-06-12,Roti Canai,290
2024-06-12,Nasi Lemak,188
2024-06-12,Chicken Chop,249
2024-06-12,Chicken Rice,167
2024-06-12,Char Kway Teow,240
2024-06-12,Cendol,1190
2024-06-12,Beef Rendang,226
2024-06-12,Kaya Toast Set,2650
2024-06-13,Roti Canai,271
2024-06-13,Spaghetti Carbonara,101
2024-06-13,Mushroom Soup,0
2024-06-13,Teh Tarik,2475
2024-06-13,Tandoori Chicken,176
2024-06-13,Laksa,126
2024-06-13,Char Kway Teow,83
2024-06-13,Chicken Rice,376
2024-06-13,Beef Rendang,0
2024-06-13,Cendol,660
2024-06-13,Kaya Toast Set,1166
2024-06-13,Chicken Chop,138
2024-06-14,Teh Tarik,225
2024-06-14,Spaghetti Carbonara,108
2024-06-14,Nasi Lemak,413
2024-06-14,Kaya Toast Set,853
2024-06-14,Iced Lemon Tea,289
2024-06-14,Tandoori Chicken,255
2024-06-14,Chicken Chop,573
2024-06-14,Chicken Rice,45
2024-06-14,Beef Rendang,17
2024-06-14,Roti Canai,557
2024-06-14,Char Kway Teow,342
2024-06-14,Cendol,676
2024-06-15,Cendol,650
2024-06-15,Chicken Chop,917
2024-06-15,Laksa,499
2024-06-15,Nasi Lemak,738
2024-06-15,Roti Canai,534
2024-06-15,Spaghetti Carbonara,417
2024-06-15,Teh Tarik,641
2024-06-15,Kaya Toast Set,2058
2024-06-16,Teh Tarik,2062
2024-06-16,Nasi Lemak,1540
2024-06-16,Roti Canai,1769
2024-06-16,Mushroom Soup,103
2024-06-16,Chicken Rice,354
2024-06-16,Chicken Chop,256
2024-06-16,Cendol,1204
2024-06-16,Kaya Toast Set,1540
2024-06-17,Teh Tarik,1053
2024-06-17,Spaghetti Carbonara,263
2024-06-17,Roti Canai,1032
2024-06-17,Nasi Lemak,228
2024-06-17,Mushroom Soup,441
2024-06-17,Kaya Toast Set,554
2024-06-17,Tandoori Chicken,0
2024-06-17,Chicken Rice,533
2024-06-17,Chicken Chop,203
2024-06-17,Char Kway Teow,0
2024-06-17,Cendol,926
2024-06-17,Beef Rendang,162
2024-06-17,Iced Lemon Tea,627
2024-06-18,Tandoori Chicken,81
2024-06-18,Spaghetti Carbonara,313
2024-06-18,Roti Canai,915
2024-06-18,Nasi Lemak,789
2024-06-18,Kaya Toast Set,851
2024-06-18,Chicken Chop,251
2024-06-18,Cendol,1069
2024-06-18,Beef Rendang,126
2024-06-18,Mushroom Soup,75
2024-06-19,Mushroom Soup,200
2024-06-19,Spaghetti Carbonara,282
2024-06-19,Roti Canai,537
2024-06-19,Teh Tarik,2138
2024-06-19,Kaya Toast Set,806
2024-06-19,Nasi Lemak,666
2024-06-19,Chicken Rice,145
2024-06-19,Chicken Chop,8
2024-06-19,Cendol,718
2024-06-19,Beef Rendang,282
2024-06-19,Iced Lemon Tea,557
2024-06-20,Tandoori Chicken,117
2024-06-20,Spaghetti Carbonara,326
2024-06-20,Roti Canai,786
2024-06-20,Nasi Lemak,306
2024-06-20,Mushroom Soup,183
2024-06-20,Laksa,442
2024-06-20,Teh Tarik,548
2024-06-20,Iced Lemon Tea,364
2024-06-20,Chicken Chop,447
2024-06-20,Char Kway Teow,305
2024-06-20,Cendol,1133
2024-06-20,Beef Rendang,4
2024-06-20,Kaya Toast Set,576
2024-06-21,Teh Tarik,561
2024-06-21,Tandoori Chicken,154
2024-06-21,Spaghetti Carbonara,706
2024-06-21,Roti Canai,662
2024-06-21,Nasi Lemak,295
2024-06-21,Mushroom Soup,21
2024-06-21,Kaya Toast Set,368
2024-06-21,Chicken Rice,0
2024-06-21,Chicken Chop,380
2024-06-21,Cendol,843
2024-06-21,Beef Rendang,152
2024-06-21,Iced Lemon Tea,824
2024-06-22,Nasi Lemak,1209
2024-06-22,Teh Tarik,1230
2024-06-22,Tandoori Chicken,133
2024-06-22,Spaghetti Carbonara,393
2024-06-22,Roti Canai,1675
2024-06-22,Mushroom Soup,430
2024-06-22,Beef Rendang,319
2024-06-22,Kaya Toast Set,2433
2024-06-22,Iced Lemon Tea,463
2024-06-22,Chicken Rice,687
2024-06-22,Char Kway Teow,687
2024-06-22,Cendol,944
2024-06-22,Laksa,551
2024-06-23,Teh Tarik,2438
2024-06-23,Tandoori Chicken,0
2024-06-23,Spaghetti Carbonara,372
2024-06-23,Roti Canai,956
2024-06-23,Mushroom Soup,638
2024-06-23,Laksa,245
2024-06-23,Kaya Toast Set,1946
2024-06-23,Chicken Rice,153
2024-06-23,Char Kway Teow,166
2024-06-23,Cendol,872
2024-06-23,Beef Rendang,578
2024-06-23,Iced Lemon Tea,2035
2024-06-24,Laksa,168
2024-06-24,Tandoori Chicken,0
2024-06-24,Teh Tarik,320
2024-06-24,Nasi Lemak,459
2024-06-24,Mushroom Soup,63
2024-06-24,Kaya Toast Set,1468
2024-06-24,Spaghetti Carbonara,75
2024-06-24,Chicken Rice,413
2024-06-24,Chicken Chop,262
2024-06-24,Char Kway Teow,587
2024-06-24,Cendol,519
2024-06-24,Beef Rendang,466
2024-06-24,Iced Lemon Tea,961
2024-06-25,Spaghetti Carbonara,459
2024-06-25,Roti Canai,719
2024-06-25,Nasi Lemak,496
2024-06-25,Laksa,307
2024-06-25,Teh Tarik,1399
2024-06-25,Iced Lemon Tea,700
2024-06-25,Cendol,28
2024-06-25,Beef Rendang,0
2024-06-25,Kaya Toast Set,811
2024-06-26,Teh Tarik,402
2024-06-26,Tandoori Chicken,150
2024-06-26,Spaghetti Carbonara,0
2024-06-26,Nasi Lemak,540
2024-06-26,Mushroom Soup,147
2024-06-26,Laksa,383
2024-06-26,Iced Lemon Tea,1073
2024-06-26,Chicken Chop,523
2024-06-26,Char Kway Teow,97
2024-06-26,Cendol,839
2024-06-26,Kaya Toast Set,1502
2024-06-27,Nasi Lemak,273
2024-06-27,Teh Tarik,2645
2024-06-27,Roti Canai,600
2024-06-27,Mushroom Soup,297
2024-06-27,Tandoori Chicken,723
2024-06-27,Iced Lemon Tea,312
2024-06-27,Chicken Rice,314
2024-06-27,Cendol,590
2024-06-27,Beef Rendang,164
2024-06-27,Kaya Toast Set,874
2024-06-28,Teh Tarik,1125
2024-06-28,Tandoori Chicken,154
2024-06-28,Spaghetti Carbonara,64
2024-06-28,Roti Canai,515
2024-06-28,Laksa,298
2024-06-28,Kaya Toast Set,967
2024-06-28,Chicken Chop,245
2024-06-28,Char Kway Teow,226
2024-06-28,Cendol,226
2024-06-28,Beef Rendang,0
2024-06-28,Iced Lemon Tea,676
2024-06-29,Teh Tarik,2805
2024-06-29,Tandoori Chicken,410
2024-06-29,Spaghetti Carbonara,998
2024-06-29,Roti Canai,1321
2024-06-29,Nasi Lemak,437
2024-06-29,Kaya Toast Set,2056
2024-06-29,Iced Lemon Tea,1850
2024-06-29,Chicken Chop,305
2024-06-29,Cendol,364
2024-06-29,Mushroom Soup,834
2024-06-30,Spaghetti Carbonara,276
2024-06-30,Roti Canai,691
2024-06-30,Nasi Lemak,945
2024-06-30,Mushroom Soup,19
2024-06-30,Laksa,753
2024-06-30,Iced Lemon Tea,985
2024-06-30,Chicken Rice,479
2024-06-30,Chicken Chop,362
2024-06-30,Cendol,160
2024-06-30,Beef Rendang,322
2024-06-30,Tandoori Chicken,730
2024-06-30,Kaya Toast Set,2618
2024-07-01,Roti Canai,2788
2024-07-01,Nasi Lemak,222
2024-07-01,Tandoori Chicken,450
2024-07-01,Mushroom Soup,145
2024-07-01,Teh Tarik,2000
2024-07-01,Chicken Chop,137
2024-07-01,Char Kway Teow,373
2024-07-01,Cendol,433
2024-07-01,Beef Rendang,186
2024-07-01,Iced Lemon Tea,647
2024-07-02,Teh Tarik,923
2024-07-02,Tandoori Chicken,97
2024-07-02,Spaghetti Carbonara,249
2024-07-02,Roti Canai,1008
2024-07-02,Mushroom Soup,61
2024-07-02,Laksa,160
2024-07-02,Iced Lemon Tea,196
2024-07-02,Chicken Rice,63
2024-07-02,Chicken Chop,37
2024-07-02,Cendol,451
2024-07-02,Beef Rendang,293
2024-07-02,Kaya Toast Set,1246
2024-07-03,Mushroom Soup,192
2024-07-03,Tandoori Chicken,0
2024-07-03,Spaghetti Carbonara,125
2024-07-03,Roti Canai,385
2024-07-03,Nasi Lemak,580
2024-07-03,Laksa,152
2024-07-03,Teh Tarik,2007
2024-07-03,Iced Lemon Tea,1001
2024-07-03,Chicken Chop,751
2024-07-03,Char Kway Teow,282
2024-07-03,Cendol,932
2024-07-03,Beef Rendang,207
2024-07-03,Kaya Toast Set,897
2024-07-04,Teh Tarik,1974
2024-07-04,Tandoori Chicken,235
2024-07-04,Spaghetti Carbonara,46
2024-07-04,Roti Canai,239
2024-07-04,Nasi Lemak,212
2024-07-04,Mushroom Soup,48
2024-07-04,Kaya Toast Set,1358
2024-07-04,Iced Lemon Tea,368
2024-07-04,Chicken Rice,90
2024-07-04,Chicken Chop,335
2024-07-04,Cendol,678
2024-07-05,Teh Tarik,1569
2024-07-05,Tandoori Chicken,161
2024-07-05,Spaghetti Carbonara,143
2024-07-05,Roti Canai,1044
2024-07-05,Nasi Lemak,1307
2024-07-05,Mushroom Soup,306
2024-07-05,Beef Rendang,0
2024-07-05,Kaya Toast Set,1369
2024-07-05,Iced Lemon Tea,148
2024-07-05,Chicken Chop,96
2024-07-05,Char Kway Teow,464
2024-07-05,Cendol,1508
2024-07-05,Laksa,0
2024-07-06,Nasi Lemak,953
2024-07-06,Teh Tarik,3293
2024-07-06,Spaghetti Carbonara,269
2024-07-06,Roti Canai,390
2024-07-06,Mushroom Soup,547
2024-07-06,Tandoori Chicken,361
2024-07-06,Iced Lemon Tea,901
2024-07-06,Chicken Chop,836
2024-07-06,Char Kway Teow,293
2024-07-06,Kaya Toast Set,1888
2024-07-06,Cendol,695
2024-07-07,Teh Tarik,1772
2024-07-07,Tandoori Chicken,1040
2024-07-07,Spaghetti Carbonara,176
2024-07-07,Roti Canai,2323
2024-07-07,Nasi Lemak,928
2024-07-07,Mushroom Soup,234
2024-07-07,Iced Lemon Tea,1772
2024-07-07,Chicken Rice,118
2024-07-07,Chicken Chop,482
2024-07-07,Cendol,320
2024-07-07,Beef Rendang,263
2024-07-07,Kaya Toast Set,3204
2024-07-08,Nasi Lemak,1033
2024-07-08,Teh Tarik,1349
2024-07-08,Tandoori Chicken,97
2024-07-08,Spaghetti Carbonara,335
2024-07-08,Roti Canai,705
2024-07-08,Mushroom Soup,0
2024-07-08,Beef Rendang,196
2024-07-08,Iced Lemon Tea,623
2024-07-08,Chicken Rice,541
2024-07-08,Chicken Chop,411
2024-07-08,Char Kway Teow,112
2024-07-08,Cendol,936
2024-07-08,Kaya Toast Set,2733
2024-07-09,Teh Tarik,1165
2024-07-09,Tandoori Chicken,236
2024-07-09,Spaghetti Carbonara,28
2024-07-09,Nasi Lemak,392
2024-07-09,Mushroom Soup,125
2024-07-09,Iced Lemon Tea,423
2024-07-09,Kaya Toast Set,874
2024-07-09,Chicken Rice,160
2024-07-09,Cendol,823
2024-07-09,Beef Rendang,92
2024-07-09,Laksa,94
2024-07-10,Teh Tarik,1528
2024-07-10,Spaghetti Carbonara,249
2024-07-10,Nasi Lemak,266
2024-07-10,Mushroom Soup,308
2024-07-10,Laksa,92
2024-07-10,Kaya Toast Set,788
2024-07-10,Roti Canai,787
2024-07-10,Chicken Rice,542
2024-07-10,Chicken Chop,589
2024-07-10,Char Kway Teow,25
2024-07-10,Cendol,968
2024-07-10,Beef Rendang,155
2024-07-10,Iced Lemon Tea,778
2024-07-11,Teh Tarik,667
2024-07-11,Roti Canai,289
2024-07-11,Nasi Lemak,893
2024-07-11,Mushroom Soup,135
2024-07-11,Chicken Rice,544
2024-07-11,Chicken Chop,35
2024-07-11,Char Kway Teow,0
2024-07-11,Cendol,1382
2024-07-11,Kaya Toast Set,2112
2024-07-12,Nasi Lemak,365
2024-07-12,Teh Tarik,1032
2024-07-12,Spaghetti Carbonara,312
2024-07-12,Roti Canai,544
2024-07-12,Mushroom Soup,115
2024-07-12,Tandoori Chicken,131
2024-07-12,Kaya Toast Set,355
2024-07-12,Beef Rendang,776
2024-07-12,Cendol,1100
2024-07-12,Laksa,112
2024-07-12,Iced Lemon Tea,744
2024-07-12,Chicken Chop,62
2024-07-13,Teh Tarik,4410
2024-07-13,Tandoori Chicken,362
2024-07-13,Roti Canai,1172
2024-07-13,Nasi Lemak,1244
2024-07-13,Laksa,168
2024-07-13,Kaya Toast Set,2906
2024-07-13,Mushroom Soup,263
2024-07-13,Chicken Rice,323
2024-07-13,Chicken Chop,428
2024-07-13,Char Kway Teow,615
2024-07-13,Cendol,1206
2024-07-13,Beef Rendang,274
2024-07-13,Iced Lemon Tea,1049
2024-07-14,Nasi Lemak,456
2024-07-14,Teh Tarik,3196
2024-07-14,Tandoori Chicken,183
2024-07-14,Spaghetti Carbonara,250
2024-07-14,Roti Canai,469
2024-07-14,Mushroom Soup,38
2024-07-14,Cendol,393
2024-07-14,Iced Lemon Tea,1221
2024-07-14,Chicken Rice,537
2024-07-14,Chicken Chop,317
2024-07-14,Beef Rendang,145
2024-07-14,Kaya Toast Set,521
2024-07-15,Roti Canai,1571
2024-07-15,Spaghetti Carbonara,396
2024-07-15,Iced Lemon Tea,350
2024-07-15,Teh Tarik,826
2024-07-15,Tandoori Chicken,720
2024-07-15,Nasi Lemak,1646
2024-07-15,Chicken Chop,173
2024-07-15,Kaya Toast Set,551
2024-07-15,Chicken Rice,203
2024-07-15,Mushroom Soup,249
2024-07-15,Char Kway Teow,0
2024-07-15,Cendol,711
2024-07-16,Tandoori Chicken,0
2024-07-16,Nasi Lemak,930
2024-07-16,Mushroom Soup,186
2024-07-16,Kaya Toast Set,1341
2024-07-16,Teh Tarik,1932
2024-07-16,Chicken Rice,148
2024-07-16,Chicken Chop,179
2024-07-16,Cendol,862
2024-07-16,Beef Rendang,142
2024-07-16,Iced Lemon Tea,350
2024-07-17,Teh Tarik,1569
2024-07-17,Tandoori Chicken,0
2024-07-17,Spaghetti Carbonara,488
2024-07-17,Roti Canai,388
2024-07-17,Nasi Lemak,644
2024-07-17,Chicken Chop,476
2024-07-17,Cendol,356
2024-07-17,Beef Rendang,143
2024-07-17,Iced Lemon Tea,227
2024-07-18,Mushroom Soup,554
2024-07-18,Spaghetti Carbonara,145
2024-07-18,Roti Canai,464
2024-07-18,Nasi Lemak,804
2024-07-18,Teh Tarik,2125
2024-07-18,Kaya Toast Set,429
2024-07-18,Chicken Rice,0
2024-07-18,Beef Rendang,337
2024-07-18,Cendol,1275
2024-07-18,Iced Lemon Tea,246
2024-07-18,Chicken Chop,139
2024-07-18,Char Kway Teow,345
2024-07-19,Teh Tarik,2002
2024-07-19,Spaghetti Carbonara,676
2024-07-19,Roti Canai,967
2024-07-19,Nasi Lemak,253
2024-07-19,Mushroom Soup,435
2024-07-19,Tandoori Chicken,0
2024-07-19,Kaya Toast Set,866
2024-07-19,Iced Lemon Tea,378
2024-07-19,Chicken Chop,0
2024-07-19,Char Kway Teow,81
2024-07-19,Cendol,552
2024-07-19,Laksa,328
2024-07-20,Teh Tarik,2614
2024-07-20,Tandoori Chicken,681
2024-07-20,Spaghetti Carbonara,132
2024-07-20,Roti Canai,1775
2024-07-20,Nasi Lemak,287
2024-07-20,Kaya Toast Set,1828
2024-07-20,Iced Lemon Tea,614
2024-07-20,Chicken Chop,536
2024-07-20,Cendol,1154
2024-07-20,Mushroom Soup,268
2024-07-20,Beef Rendang,514
2024-07-21,Teh Tarik,812
2024-07-21,Nasi Lemak,491
2024-07-21,Tandoori Chicken,47
2024-07-21,Spaghetti Carbonara,0
2024-07-21,Roti Canai,731
2024-07-21,Mushroom Soup,198
2024-07-21,Iced Lemon Tea,1494
2024-07-21,Chicken Rice,177
2024-07-21,Cendol,425
2024-07-21,Beef Rendang,143
2024-07-21,Kaya Toast Set,2041
2024-07-22,Teh Tarik,1226
2024-07-22,Tandoori Chicken,0
2024-07-22,Spaghetti Carbonara,444
2024-07-22,Nasi Lemak,192
2024-07-22,Mushroom Soup,262
2024-07-22,Kaya Toast Set,813
2024-07-22,Iced Lemon Tea,470
2024-07-22,Chicken Chop,163
2024-07-22,Char Kway Teow,99
2024-07-22,Cendol,912
2024-07-22,Beef Rendang,0
2024-07-23,Tandoori Chicken,136
2024-07-23,Teh Tarik,816
2024-07-23,Spaghetti Carbonara,0
2024-07-23,Roti Canai,1075
2024-07-23,Nasi Lemak,1062
2024-07-23,Mushroom Soup,81
2024-07-23,Cendol,684
2024-07-23,Kaya Toast Set,1502
2024-07-23,Iced Lemon Tea,157
2024-07-23,Chicken Rice,422
2024-07-23,Chicken Chop,123
2024-07-23,Beef Rendang,139
2024-07-23,Laksa,544
2024-07-24,Nasi Lemak,278
2024-07-24,Teh Tarik,3317
2024-07-24,Tandoori Chicken,498
2024-07-24,Spaghetti Carbonara,406
2024-07-24,Roti Canai,488
2024-07-24,Mushroom Soup,26
2024-07-24,Chicken Chop,129
2024-07-24,Kaya Toast Set,95
