order_id,store_id,transaction_datetime,business_day,daypart,service_mode,menu_item,modifier,quantity,unit_price,discount,tax,total_amount,payment_type
120872,401,2025-06-23 05:34:11,2025-06-23,Breakfast,Drive-Thru,Egg Muffin,No Cheese,1,2.9,0.0,0.25,3.15,MobilePay
120873,403,2025-04-12 00:56:28,2025-04-12,Late Night,Takeout,French Fries,Extra Sauce,1,2.43,0.0,0.24,2.92,GiftCard
120874,101,2025-07-03 11:49:34,2025-07-03,Morning,Takeout,Soft Drink (Medium),Light Ice,3,1.74,0.0,0.5,5.72,Card
120875,103,2025-07-17 09:56:14,2025-07-17,Breakfast,Drive-Thru,Egg Muffin,Extra Egg,1,3.69,0.0,0.38,5.07,Card
120876,101,2025-04-23 12:08:51,2025-04-23,Lunch,Drive-Thru,Cheeseburger,,1,4.32,0.0,0.41,4.73,Cash
120877,301,2025-05-04 05:49:01,2025-05-04,Breakfast,Drive-Thru,Latte,,1,3.3,0.0,0.21,3.51,Cash
120878,403,2025-08-02 17:47:38,2025-08-02,Afternoon,Dine-In,Onion Rings,Large Size,2,3.14,0.0,0.56,8.04,Card
120879,501,2025-07-04 14:33:58,2025-07-04,Lunch,,French Fries,,1,2.98,0.6,0.21,2.59,Card
120880,202,2025-06-22 20:40:21,2025-06-22,Dinner,Dine-In,Spicy Chicken Sandwich,,1,6.61,0.0,0.56,7.17,Cash
120881,301,2025-07-19 14:46:02,2025-07-19,Lunch,Takeout,Cheeseburger Combo,,1,8.22,0.0,0.78,9.0,Card
120882,403,2025-08-01 10:17:51,2025-08-01,Morning,Dine-In,Bottled Water,No Ice,2,1.4,0.0,0.17,2.97,Card
120883,402,2025-04-12 12:33:12,2025-04-12,Lunch,Takeout,Cheeseburger Combo,,1,9.01,0.0,0.59,9.6,Cash
120884,202,2025-07-20 11:15:56,2025-07-20,Lunch,Takeout,Veggie Burger,,1,5.48,0.0,0.44,6.32,Cash
120885,401,2025-05-05 07:48:18,2025-05-05,Breakfast,Drive-Thru,Sausage Biscuit,,1,3.5,0.0,0.25,3.75,Card
120886,401,2025-04-30 13:55:18,2025-04-30,Lunch,Takeout,Chicken Sandwich Combo,No Pickles,1,9.28,0.0,0.74,10.02,GiftCard
120887,103,2025-04-25 11:43:44,2025-04-25,Lunch,Dine-In,Chicken Sandwich Combo,Gluten-Free Bun,1,8.81,0.0,0.71,10.52,Card
120888,102,2025-07-12 12:51:06,2025-07-12,Lunch,Dine-In,Cheeseburger Combo,,2,8.79,0.0,1.05,18.63,Cash
120889,201,2025-05-19 07:14:02,2025-05-19,Breakfast,Drive-Thru,Coffee,Oat Milk,1,2.11,0.0,0.22,3.03,MobilePay
120890,403,2025-08-08 19:13:52,2025-08-08,Dinner,Dine-In,Chicken Sandwich Combo,,1,9.4,0.0,0.89,10.29,MobilePay
120891,202,2025-04-26 18:46:58,2025-04-26,Dinner,Takeout,Chicken Sandwich Combo,,1,9.24,0.0,0.65,9.89,Card
120892,501,2025-06-01 13:14:14,2025-06-01,Lunch,Takeout,French Fries,Extra Sauce,1,2.94,0.0,0.22,3.41,Card
120893,301,2025-07-31 11:16:59,2025-07-31,Lunch,Dine-In,Double Cheeseburger Combo,,1,10.57,0.0,0.63,11.2,Cash
120894,401,2025-04-30 11:33:44,2025-04-30,Lunch,Dine-In,Cheeseburger Combo,,2,9.18,0.0,1.1,19.46,Cash
120895,101,2025-05-14 14:04:20,2025-05-14,Lunch,Drive-Thru,Soft Drink (Medium),Extra Ice,2,1.79,0.0,0.3,3.88,Card
120896,401,2025-05-19 19:39:13,2025-05-19,Dinner,Drive-Thru,Spicy Chicken Sandwich,Extra Cheese,1,5.58,0.0,0.36,6.44,Cash
120897,403,2025-06-03 19:26:02,2025-06-03,Dinner,Dine-In,Chicken Sandwich Combo,,1,9.06,0.0,0.54,9.6,Cash
120898,202,2025-07-17 11:45:28,2025-07-17,Lunch,Drive-Thru,Chicken Sandwich,Spicy,1,5.83,0.0,0.5,6.33,Card
120899,402,2025-06-04 07:09:34,2025-06-04,Breakfast,Drive-Thru,Pancake Platter,No Cheese,1,4.72,0.0,0.28,5.0,Card
120900,103,2025-07-27 19:53:49,2025-07-27,Dinner,Drive-Thru,Double Cheeseburger Combo,,1,10.17,0.0,0.61,10.78,Card
120901,102,2025-06-17 11:41:28,2025-06-17,Lunch,Dine-In,Chicken Sandwich Combo,Add Bacon,1,8.79,0.0,0.78,10.57,Card
120902,101,2025-07-04 18:57:22,2025-07-04,Dinner,Drive-Thru,Double Cheeseburger,,1,5.75,0.0,0.46,6.21,MobilePay
120903,403,2025-06-15 17:17:05,2025-06-15,Afternoon,Delivery,Onion Rings,Large Size,3,3.5,0.0,1.17,13.47,Card
120904,201,2025-06-30 20:59:48,2025-06-30,Dinner,Dine-In,Double Cheeseburger Combo,,1,10.09,0.0,0.76,10.85,MobilePay
120905,103,2025-07-12 11:00:42,2025-07-12,Lunch,Drive-Thru,Veggie Burger,Extra Cheese,3,5.26,0.0,1.47,18.75,Card
120906,101,2025-08-01 08:33:03,2025-08-01,Breakfast,Drive-Thru,Hash Browns,Sausage Patty,1,1.62,0.0,0.2,3.02,Card
120907,103,2025-06-23 06:40:17,2025-06-23,Breakfast,Takeout,Breakfast Burrito,Cinnamon,1,3.93,0.0,0.36,4.39,MobilePay
120908,103,2025-05-30 11:47:55,2025-05-30,Lunch,Takeout,Cheeseburger Combo,,1,8.81,0.0,0.57,9.38,Cash
120909,102,2025-07-15 23:29:14,2025-07-15,Late Night,Dine-In,Milkshake,,1,4.71,,0.4,5.11,Card
120910,103,2025-07-30 17:10:00,2025-07-30,Afternoon,Takeout,Onion Rings,No Sauce,1,3.05,0.0,0.24,3.29,Card
120911,202,2025-08-03 10:55:37,2025-08-03,Morning,Takeout,Bottled Water,No Ice,1,1.46,0.0,0.09,1.55,Card
120912,102,2025-04-16 21:47:50,2025-04-16,Dinner,Takeout,Onion Rings,,2,3.21,0.0,0.58,7.0,Cash
120913,403,2025-06-17 19:36:34,2025-06-17,Dinner,Takeout,Double Cheeseburger Combo,,1,10.78,0.0,0.78,11.56,MobilePay
120914,301,2025-06-27 12:36:48,2025-06-27,Lunch,Takeout,Cheeseburger Combo,,1,8.44,0.0,0.72,9.16,Cash
120915,402,2025-06-19 10:55:50,2025-06-19,Morning,Dine-In,Latte,,1,3.31,0.0,0.24,3.55,MobilePay
120916,301,2025-06-28 09:28:59,2025-06-28,Breakfast,Dine-In,Breakfast Burrito,No Cheese,1,3.89,0.0,0.31,4.2,Card
120917,403,2025-07-06 19:27:39,2025-07-06,Dinner,Delivery,Chicken Sandwich Combo,,1,9.08,0.0,0.54,9.62,Card
120918,403,2025-05-09 13:32:18,2025-05-09,Lunch,Delivery,Chicken Sandwich Combo,Spicy,1,8.77,0.0,0.57,9.34,Card
120919,101,2025-06-14 15:22:59,2025-06-14,Afternoon,Dine-In,Onion Rings,,1,3.19,0.0,0.2,3.09,MobilePay
120920,102,2025-05-17 21:31:39,2025-05-17,Dinner,Takeout,Chicken Sandwich,Extra Sauce,1,5.78,0.0,0.42,6.45,Card
120921,101,2025-06-02 20:43:33,2025-06-02,Dinner,Dine-In,Spicy Chicken Combo,,1,8.78,0.0,0.53,9.31,Cash
120922,301,2025-05-29 15:01:43,2025-05-29,Afternoon,Dine-In,Soft Drink (Medium),Extra Ice,2,1.75,0.0,0.25,3.75,Card
120923,501,2025-05-20 12:40:08,2025-05-20,Lunch,Delivery,French Fries,Small Size,2,2.44,0.0,0.28,4.56,Cash
120924,403,2025-05-09 21:11:58,2025-05-09,Dinner,Drive-Thru,Iced Tea,,2,2.05,0.0,0.3,4.4,Card
120925,403,2025-05-11 08:23:23,2025-05-11,Breakfast,Dine-In,Breakfast Burrito,Sausage Patty,1,3.36,,0.41,4.97,Cash
120926,501,2025-05-15 09:52:36,2025-05-15,Breakfast,Dine-In,Soft Drink (Small),Light Ice,1,1.49,0.0,0.12,1.61,MobilePay
120927,202,2025-07-03 08:06:20,2025-07-03,Breakfast,Drive-Thru,Hash Browns,,1,1.97,0.0,0.17,2.14,Card
120928,301,2025-05-22 07:54:09,2025-05-22,Breakfast,Drive-Thru,Egg Muffin,Extra Egg,1,3.63,0.0,0.42,5.05,Cash
120929,403,2025-05-08 06:48:30,2025-05-08,Breakfast,Dine-In,Hash Browns,Sausage Patty,1,1.88,0.0,0.25,3.33,Card
120930,501,2025-04-30 14:34:28,2025-04-30,Lunch,Dine-In,Double Cheeseburger,,1,5.51,0.0,0.41,5.92,MobilePay
120931,301,2025-04-24 20:11:32,2025-04-24,Dinner,Dine-In,Onion Rings,,4,3.67,0.78,0.89,15.79,GiftCard
120932,201,2025-07-10 06:41:56,2025-07-10,Breakfast,Drive-Thru,Egg Muffin,,1,2.88,0.0,0.23,3.11,GiftCard
120933,103,2025-07-04 16:18:54,2025-07-04,Afternoon,Takeout,Onion Rings,Extra Sauce,1,2.52,0.0,0.2,2.97,Cash
120934,401,2025-08-09 06:23:54,2025-08-09,Breakfast,Delivery,Egg Muffin,No Cheese,2,3.35,0.67,0.42,6.45,Cash
120935,103,2025-07-22 10:40:19,2025-07-22,Morning,Takeout,Egg Muffin,No Cheese,1,3.11,0.0,0.23,3.34,Card
120936,403,2025-05-16 21:11:50,2025-05-16,Dinner,Dine-In,Cheeseburger Combo,,3,7.98,0.0,1.8,25.74,Card
120937,501,2025-04-27 10:47:29,2025-04-27,Breakfast,Takeout,Hash Browns,,1,2.03,0.0,0.18,2.21,Cash
120938,402,2025-05-08 19:59:36,2025-05-08,Dinner,Delivery,Iced Tea,Extra Ice,1,1.92,0.0,0.14,2.06,GiftCard
120939,501,2025-07-02 06:35:35,2025-07-02,Breakfast,Dine-In,Sausage Biscuit,No Cheese,1,2.9,0.0,0.28,3.18,MobilePay
120940,402,2025-04-19 21:14:10,2025-04-19,Dinner,Drive-Thru,Onion Rings,No Sauce,2,2.78,0.0,0.5,6.06,Card
120941,501,2025-07-17 12:28:04,2025-07-17,Lunch,Dine-In,Spicy Chicken Combo,,1,9.73,0.0,0.63,10.36,Card
120942,403,2025-07-21 10:51:43,2025-07-21,Morning,Drive-Thru,Egg Muffin,Extra Egg,1,3.4,0.0,0.26,4.66,Card
120943,403,2025-04-21 14:22:43,2025-04-21,Lunch,Dine-In,Spicy Chicken Combo,,1,9.24,0.0,0.88,10.12,Cash
120944,101,2025-07-05 11:15:59,2025-07-05,Morning,Takeout,Soft Drink (Medium),Extra Ice,1,1.89,0.19,0.12,1.82,Card
120945,501,2025-04-13 10:37:47,2025-04-13,Breakfast,Takeout,Sausage Biscuit,No Cheese,1,2.77,0.0,0.17,2.94,Card
120946,501,2025-07-22 01:03:40,2025-07-22,Late Night,Takeout,Double Cheeseburger,,1,5.1,0.0,0.46,5.56,Card
120947,102,2025-06-22 08:06:08,2025-06-22,Breakfast,Drive-Thru,Pancake Platter,,1,4.76,0.0,0.45,5.21,Card
120948,101,2025-07-16 14:24:21,2025-07-16,Lunch,Dine-In,Chicken Sandwich,,1,5.37,0.0,0.48,6.85,Card
120949,403,2025-06-27 05:36:42,2025-06-27,Breakfast,Takeout,Breakfast Burrito,Extra Egg,2,3.8,0.0,0.77,10.37,Card
120950,101,2025-07-13 20:08:49,2025-07-13,Dinner,Delivery,Cheeseburger,,2,4.41,0.0,0.66,9.48,Card
120951,103,2025-08-06 11:04:56,2025-08-06,Morning,Delivery,Coffee,No Ice,1,1.96,0.0,0.14,2.1,Card
120952,402,2025-07-30 21:27:55,2025-07-30,Dinner,Delivery,Double Cheeseburger,,1,5.22,0.0,0.34,5.56,Card
120953,101,2025-05-11 11:02:15,2025-05-11,Morning,Dine-In,Latte,Sugar-Free Syrup,1,3.6,0.0,0.35,4.25,Card
120954,301,2025-06-16 12:15:16,2025-06-16,Lunch,Takeout,French Fries,,1,2.62,0.0,0.25,2.87,Card
120955,401,2025-07-28 14:25:17,2025-07-28,Lunch,Drive-Thru,Chicken Sandwich,,1,5.8,0.93,0.47,5.74,Card
120956,101,2025-07-15 11:26:28,2025-07-15,Lunch,Dine-In,Spicy Chicken Combo,,2,9.46,0.0,1.42,20.34,Card
120957,103,2025-07-15 05:01:36,2025-07-15,Breakfast,Takeout,Latte,Sugar-Free Syrup,1,3.35,0.0,0.27,3.92,Card
120958,201,2025-07-20 16:59:16,2025-07-20,Afternoon,Drive-Thru,Onion Rings,,1,3.3,0.33,0.21,3.18,MobilePay
120959,401,2025-06-28 10:37:01,2025-06-28,Breakfast,Drive-Thru,Egg Muffin,Cinnamon,1,3.35,0.0,0.21,3.66,Cash
120960,501,2025-04-22 20:36:00,2025-04-22,Dinner,Dine-In,Spicy Chicken Combo,,1,9.61,0.0,0.91,10.52,Cash
120961,401,2025-06-03 21:40:14,2025-06-03,Dinner,Delivery,Chicken Sandwich Combo,,1,9.65,0.0,0.74,10.64,Card
120962,101,2025-05-28 13:15:14,2025-05-28,Lunch,Drive-Thru,Cheeseburger Combo,,1,8.59,0.0,0.64,9.23,Cash
120963,202,2025-06-15 10:08:01,2025-06-15,Breakfast,Dine-In,Breakfast Burrito,No Cheese,1,3.92,0.0,0.27,4.19,Card
120964,403,2025-04-29 22:15:23,2025-04-29,Late Night,Drive-Thru,French Fries,Extra Sauce,3,2.61,0.0,0.56,9.14,Cash
120965,202,2025-06-05 18:52:52,2025-06-05,Dinner,Drive-Thru,Onion Rings,No Sauce,1,3.55,0.0,0.23,3.78,GiftCard
120966,501,2025-06-06 00:28:59,2025-06-06,Late Night,Dine-In,Soft Drink (Large),,1,1.92,0.0,0.17,2.09,Card
120967,202,2025-07-29 17:42:05,2025-07-29,Afternoon,Drive-Thru,Soft Drink (Medium),Extra Ice,2,1.89,0.0,0.32,4.1,Card
120968,402,2025-08-03 16:02:37,2025-08-03,Afternoon,Takeout,French Fries,Extra Sauce,1,2.63,0.0,0.26,3.14,Cash
120969,403,2025-06-28 14:22:06,2025-06-28,Lunch,Drive-Thru,Double Cheeseburger Combo,,1,9.27,0.0,0.7,9.97,Card
120970,501,2025-06-01 12:46:16,2025-06-01,Lunch,Drive-Thru,Chicken Sandwich,No Onions,1,5.44,0.82,0.3,4.92,Card
120971,401,2025-06-01 10:00:32,2025-06-01,Morning,Drive-Thru,Egg Muffin,,1,3.07,0.0,0.22,3.29,GiftCard
120972,403,2025-05-28 11:27:01,2025-05-28,Lunch,Delivery,Spicy Chicken Sandwich,,2,5.96,0.0,0.86,12.78,Card
120973,201,2025-07-27 19:13:30,2025-07-27,Dinner,Delivery,Veggie Burger,,2,5.01,0.0,0.95,10.97,MobilePay
120974,202,2025-06-07 19:16:07,2025-06-07,Dinner,Delivery,Spicy Chicken Combo,,1,9.07,0.0,0.77,9.84,Card
120975,102,2025-07-24 20:38:34,2025-07-24,Dinner,Delivery,Cheeseburger,,2,3.86,1.54,0.56,6.74,Card
120976,102,2025-04-24 20:39:11,2025-04-24,Dinner,Drive-Thru,Onion Rings,Small Size,2,3.01,0.0,0.51,5.93,Cash
120977,102,2025-05-26 13:20:51,2025-05-26,Lunch,Delivery,Chicken Sandwich Combo,No Onions,1,7.78,0.0,0.7,8.48,Card
120978,102,2025-07-30 08:43:46,2025-07-30,Breakfast,Dine-In,Breakfast Burrito,Cinnamon,1,3.34,0.0,0.29,3.73,MobilePay
120979,501,2025-06-08 05:03:01,2025-06-08,Breakfast,Drive-Thru,Sausage Biscuit,,1,3.23,0.0,0.23,3.46,Cash
120980,403,2025-06-15 16:26:03,2025-06-15,Afternoon,Takeout,Chicken Nuggets (10pc),,3,5.25,0.0,1.26,17.01,Card
120981,202,2025-07-12 19:50:32,2025-07-12,Dinner,Drive-Thru,Double Cheeseburger,,1,5.92,0.0,0.5,6.42,Card
120982,101,2025-05-21 07:38:38,2025-05-21,Breakfast,Takeout,Egg Muffin,,1,3.0,0.0,0.22,3.32,MobilePay
120983,402,2025-06-10 16:25:08,2025-06-10,Afternoon,Delivery,Onion Rings,,1,3.13,0.0,0.2,3.33,Card
120984,403,2025-08-02 15:48:57,2025-08-02,Afternoon,Drive-Thru,Soft Drink (Medium),,1,1.74,0.0,0.19,2.23,Card
120985,402,2025-04-17 18:59:51,2025-04-17,Dinner,Dine-In,Spicy Chicken Combo,,2,8.71,0.0,1.48,18.9,Card
120986,201,2025-04-18 21:21:14,2025-04-18,Dinner,Takeout,Spicy Chicken Combo,,1,10.04,0.0,0.8,10.84,Cash
120987,202,2025-05-16 09:44:48,2025-05-16,Breakfast,Dine-In,Hash Browns,Sausage Patty,1,2.07,0.0,0.28,3.55,Card
120988,201,2025-07-31 18:08:12,2025-07-31,Dinner,Dine-In,Cheeseburger Combo,,1,8.38,0.0,0.75,9.13,Cash
120989,401,2025-07-09 20:41:41,2025-07-09,Dinner,Delivery,Chicken Sandwich,,2,5.4,,0.76,11.56,Card
120990,102,2025-06-21 15:52:02,2025-06-21,Afternoon,Dine-In,Chicken Nuggets (10pc),,4,5.06,0.0,1.62,21.86,Cash
120991,201,2025-08-08 18:54:58,2025-08-08,Dinner,Drive-Thru,Spicy Chicken Combo,,1,8.27,0.0,0.74,9.01,Cash
120992,202,2025-04-14 11:16:16,2025-04-14,Morning,Takeout,Coffee,Extra Ice,1,1.84,0.0,0.13,1.97,MobilePay
120993,301,2025-05-25 10:09:34,2025-05-25,Morning,Takeout,Hash Browns,Cinnamon,1,1.75,0.0,0.16,2.01,Cash
120994,501,2025-06-30 08:37:44,2025-06-30,Breakfast,Dine-In,Hash Browns,No Cheese,1,1.69,0.0,0.11,1.8,Card
120995,103,2025-04-16 10:53:35,2025-04-16,Morning,Takeout,Coffee,,1,1.83,0.0,0.12,1.95,Cash
120996,501,2025-07-18 10:45:36,2025-07-18,Morning,Takeout,Coffee,,1,2.25,0.0,0.16,2.41,
120997,102,2025-08-06 09:53:40,2025-08-06,Breakfast,Drive-Thru,Soft Drink (Small),Almond Milk,1,1.59,0.11,0.16,2.34,MobilePay
120998,403,2025-06-30 12:41:05,2025-06-30,Lunch,Takeout,Double Cheeseburger Combo,,1,9.7,0.0,0.92,10.62,Cash
120999,102,2025-07-15 10:49:01,2025-07-15,Breakfast,Takeout,Soft Drink (Small),,2,1.59,0.0,0.25,3.43,Cash
121000,101,2025-04-17 14:27:17,2025-04-17,Lunch,Dine-In,Chicken Sandwich Combo,Gluten-Free Bun,2,9.69,0.0,1.55,22.93,
121001,501,2025-05-22 11:02:33,2025-05-22,Morning,Takeout,Soft Drink (Medium),,1,1.82,0.0,0.17,1.99,Card
121002,501,2025-08-08 12:34:27,2025-08-08,Lunch,Takeout,Chicken Sandwich Combo,,1,9.02,0.0,0.81,9.83,Cash
121003,301,2025-07-31 14:57:24,2025-07-31,Lunch,Dine-In,Double Cheeseburger,,1,5.47,0.0,0.44,5.91,Cash
121004,401,2025-07-30 09:54:00,2025-07-30,Breakfast,Drive-Thru,Breakfast Burrito,Extra Egg,1,3.91,0.0,0.47,5.38,GiftCard
121005,103,2025-06-21 12:50:04,2025-06-21,Lunch,Dine-In,French Fries,No Sauce,1,2.75,0.0,0.23,2.98,Cash
121006,301,2025-07-31 14:03:51,2025-07-31,Lunch,Drive-Thru,Onion Rings,No Sauce,1,3.39,0.0,0.32,3.71,GiftCard
121007,403,2025-04-23 09:09:08,2025-04-23,Breakfast,Drive-Thru,Latte,No Ice,2,3.4,1.36,0.39,5.83,Card
121008,201,2025-07-05 21:11:32,2025-07-05,Dinner,Dine-In,Veggie Burger,Gluten-Free Bun,1,5.61,0.66,0.42,6.37,Cash
121009,401,2025-06-01 00:00:30,2025-06-01,Late Night,Dine-In,Milkshake,No Ice,1,3.81,0.0,0.23,4.04,MobilePay
121010,102,2025-06-16 11:47:56,2025-06-16,Lunch,Dine-In,Chicken Nuggets (10pc),,1,5.43,0.0,0.38,5.81,Card
121011,101,2025-06-09 07:57:44,2025-06-09,Breakfast,Drive-Thru,Latte,Extra Ice,1,3.29,0.0,0.25,3.54,Cash
121012,403,2025-04-21 16:22:08,2025-04-21,Afternoon,Takeout,Soft Drink (Medium),,2,1.91,0.38,0.31,3.75,Card
121013,102,2025-06-28 05:09:22,2025-06-28,Breakfast,Drive-Thru,Sausage Biscuit,Extra Egg,1,2.87,0.0,0.31,4.18,Cash
121014,103,2025-08-02 14:55:17,2025-08-02,Lunch,Drive-Thru,Double Cheeseburger Combo,,1,10.86,0.0,0.81,11.67,Card
121015,301,2025-06-22 20:25:58,2025-06-22,Dinner,Dine-In,Veggie Burger,Extra Patty,2,5.31,0.0,1.24,15.86,Card
121016,201,2025-05-08 15:38:02,2025-05-08,Afternoon,Takeout,Bottled Water,,1,1.39,0.0,0.08,1.47,Card
121017,102,2025-06-06 14:06:38,2025-06-06,Lunch,Drive-Thru,Spicy Chicken Sandwich,,2,5.45,0.0,0.65,11.55,Card
121018,201,2025-04-14 13:44:05,2025-04-14,Lunch,Delivery,Onion Rings,Small Size,1,3.05,0.0,0.22,2.97,GiftCard
121019,101,2025-07-26 07:13:55,2025-07-26,Breakfast,Drive-Thru,Latte,Almond Milk,1,3.35,0.0,0.36,4.41,Card
121020,402,2025-06-14 10:12:54,2025-06-14,Breakfast,Dine-In,Egg Muffin,,1,3.37,0.0,0.3,4.87,Cash
121021,202,2025-08-08 19:44:57,2025-08-08,Dinner,Delivery,Veggie Burger,,1,5.04,0.0,0.45,6.49,Card
121022,301,2025-05-23 19:34:22,2025-05-23,Dinner,Takeout,French Fries,,1,2.63,0.0,0.17,2.8,Cash
121023,101,2025-06-16 11:04:34,2025-06-16,Lunch,Takeout,Chicken Sandwich,Add Bacon,3,6.18,0.0,1.51,23.05,Card
121024,501,2025-06-23 15:01:00,2025-06-23,Afternoon,Takeout,Bottled Water,Extra Ice,1,1.58,0.0,0.13,1.71,Card
121025,401,2025-07-27 11:34:16,2025-07-27,Morning,Dine-In,Coffee,Almond Milk,1,1.98,0.0,0.19,2.87,Card
121026,101,2025-04-17 16:53:43,2025-04-17,Afternoon,Dine-In,Iced Tea,,2,1.9,0.0,0.38,5.58,Card
121027,103,2025-08-09 16:57:43,2025-08-09,Afternoon,Takeout,Ice Cream Cone,,2,1.65,0.0,0.31,3.61,GiftCard
121028,501,2025-07-01 19:25:02,2025-07-01,Dinner,Dine-In,Cheeseburger Combo,,1,8.8,0.88,0.71,8.63,MobilePay
121029,101,2025-07-24 15:58:28,2025-07-24,Afternoon,Dine-In,Brownie,,1,1.75,0.18,0.13,1.7,MobilePay
121030,102,2025-04-15 11:33:36,2025-04-15,Lunch,Drive-Thru,Spicy Chicken Combo,,1,9.16,0.0,0.87,10.03,Cash
121031,301,2025-06-11 17:30:10,2025-06-11,Afternoon,Delivery,Soft Drink (Medium),,1,1.6,0.0,0.13,1.73,Card
121032,102,2025-06-22 12:32:58,2025-06-22,Lunch,Takeout,French Fries,,3,2.75,0.0,0.5,8.75,MobilePay
121033,101,2025-05-31 06:39:18,2025-05-31,Breakfast,Delivery,Latte,,1,3.4,0.0,0.26,3.66,Card
121034,403,2025-08-01 21:23:36,2025-08-01,Dinner,Delivery,Cheeseburger,,1,4.33,0.22,0.3,4.41,Card
121035,103,2025-06-07 20:54:59,2025-06-07,Dinner,Dine-In,Spicy Chicken Sandwich,,2,6.24,0.0,1.19,13.67,MobilePay
121036,101,2025-04-30 12:59:53,2025-04-30,Lunch,Takeout,Veggie Burger,Spicy,1,4.81,0.0,0.31,5.12,Card
121037,102,2025-06-22 11:55:10,2025-06-22,Lunch,Takeout,Chicken Sandwich,No Pickles,1,4.85,0.0,0.46,5.31,GiftCard
121038,201,2025-06-17 21:00:32,2025-06-17,Dinner,Dine-In,French Fries,Extra Sauce,2,2.7,0.0,0.53,6.43,Card
121039,103,2025-06-05 08:23:23,2025-06-05,Breakfast,Dine-In,Coffee,Extra Ice,1,2.1,0.0,0.18,2.28,Cash
121040,501,2025-08-08 13:41:38,2025-08-08,Lunch,Takeout,Double Cheeseburger,,1,6.44,0.0,0.42,6.86,Card
121041,301,2025-05-30 00:17:43,2025-05-30,Late Night,Takeout,Soft Drink (Large),No Ice,1,1.94,0.0,0.13,2.07,Cash
121042,102,2025-05-28 17:24:16,2025-05-28,Afternoon,Dine-In,Side Salad,,1,3.07,0.0,0.23,3.3,Cash
121043,403,2025-07-09 11:12:52,2025-07-09,Morning,Dine-In,Coffee,,2,1.88,0.0,0.32,4.08,Cash
121044,401,2025-05-29 20:31:21,2025-05-29,Dinner,Drive-Thru,Spicy Chicken Combo,,3,9.2,0.0,2.21,29.81,Card
121045,202,2025-04-12 14:51:04,2025-04-12,Lunch,Takeout,Double Cheeseburger,,1,6.11,0.31,0.46,6.26,MobilePay
121046,301,2025-06-19 10:20:50,2025-06-19,Morning,Drive-Thru,Bottled Water,Light Ice,1,1.49,0.0,0.09,1.58,Card
121047,102,2025-06-21 10:59:52,2025-06-21,Morning,Dine-In,Chicken Nuggets (6pc),,1,3.35,0.0,0.23,3.58,GiftCard
121048,101,2025-06-18 12:42:49,2025-06-18,Lunch,Takeout,Chicken Nuggets (10pc),,1,5.48,0.0,0.36,5.84,Card
121049,102,2025-05-31 14:05:58,2025-05-31,Lunch,Drive-Thru,Double Cheeseburger,,2,6.32,0.0,0.88,13.52,Card
121050,402,2025-06-07 06:41:10,2025-06-07,Breakfast,Drive-Thru,Pancake Platter,Cinnamon,1,4.78,0.0,0.34,5.22,MobilePay
121051,301,2025-07-16 14:00:07,2025-07-16,Lunch,Dine-In,French Fries,,2,2.75,0.0,0.52,6.02,Card
121052,101,2025-04-14 06:30:54,2025-04-14,Breakfast,Drive-Thru,Egg Muffin,,1,3.36,0.0,0.24,3.6,Cash
121053,102,2025-07-13 21:33:51,2025-07-13,Dinner,Delivery,Soft Drink (Large),Light Ice,1,2.02,0.0,0.16,2.18,Card
121054,501,2025-05-28 17:40:54,2025-05-28,Afternoon,Takeout,Chicken Nuggets (10pc),,1,4.81,0.0,0.35,5.16,Card
121055,201,2025-07-16 17:38:38,2025-07-16,Afternoon,Dine-In,Brownie,Caramel Topping,1,1.8,0.0,0.17,2.47,Card
121056,101,2025-06-12 11:32:11,2025-06-12,Lunch,Takeout,Soft Drink (Medium),,2,1.74,0.0,0.21,3.69,Card
121057,403,2025-05-30 10:45:05,2025-05-30,Morning,Drive-Thru,Egg Muffin,Sausage Patty,1,3.53,0.0,0.4,5.13,Card
121058,201,2025-07-21 23:10:58,2025-07-21,Late Night,Drive-Thru,Cheeseburger,,1,4.67,0.0,0.44,5.11,Card
121059,103,2025-06-25 08:03:24,2025-06-25,Breakfast,Dine-In,Apple Pie,,1,1.54,0.31,0.09,1.32,MobilePay
121060,102,2025-07-06 14:43:50,2025-07-06,Lunch,Takeout,Chicken Sandwich,No Sauce,1,5.67,,0.43,6.1,Card
121061,201,2025-07-18 21:42:03,2025-07-18,Dinner,Takeout,Cheeseburger Combo,,1,7.07,0.0,0.6,7.67,Card
121062,501,2025-07-18 10:42:04,2025-07-18,Breakfast,Takeout,Coffee,,1,2.12,0.0,0.17,2.29,Card
121063,401,2025-07-13 17:20:28,2025-07-13,Afternoon,Takeout,Chicken Nuggets (10pc),,1,4.41,0.0,0.33,4.74,Card
121064,402,2025-05-08 10:05:09,2025-05-08,Breakfast,Takeout,Breakfast Burrito,Cinnamon,2,3.65,0.0,0.68,8.18,MobilePay
121065,201,2025-06-16 08:57:30,2025-06-16,Breakfast,Dine-In,Apple Pie,,1,1.44,0.0,0.09,1.53,MobilePay
121066,403,2025-07-10 12:40:43,2025-07-10,Lunch,Takeout,Spicy Chicken Combo,,1,8.64,0.0,0.73,9.37,MobilePay
121067,301,2025-07-25 10:02:10,2025-07-25,Morning,Dine-In,Brownie,Chocolate Topping,1,2.04,0.0,0.19,2.73,Card
